code,iso,country,region,EPI.new,HLT.new,AIR.new,HAD.new,PMD.new,OZD.new,NOE.new,SOE.new,COE.new,VOE.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,REC.new,OCP.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FTD.new,ACD.new,SDA.new,NXA.new,AGR.new,SPU.new,SNM.new,WRS.new,WWT.new,PCC.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,GHN.new,LCB.new,GIB.new,GHP.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,NOE.rgn.mean,NOE.rgn.rank,SOE.rgn.mean,SOE.rgn.rank,COE.rgn.mean,COE.rgn.rank,VOE.rgn.mean,VOE.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,REC.rgn.mean,REC.rgn.rank,OCP.rgn.mean,OCP.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FTD.rgn.mean,FTD.rgn.rank,ACD.rgn.mean,ACD.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SPU.rgn.mean,SPU.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank,PCC.rgn.mean,PCC.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,GHN.rgn.mean,GHN.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank
188,CRI,Costa Rica,Latin America & Caribbean,46.3,55.4,51.4,53.7,51.2,64.6,26.8,51.4,68.2,22.3,66.2,82.5,55.3,53.1,53.1,52.5,77.5,5.4,49.5,46.4,68.5,99.1,98.1,24.3,66.6,73,54.4,41.3,22.9,17.7,30.6,46.3,17.5,17.3,17.7,NA,84.2,100,68.5,21.8,24.2,19.4,7.2,7.2,41.5,41.5,31.1,32.8,59.9,52.2,78,43.4,76.9,43.2,61,44.290625,15,44.471875,6,43.65,8,47.771875,11,36.753125,4,68.31875,17,43.515625,24,62.521875,25,65.20625,15,34.88125,16,47.028125,3,51.99375,2,43.7125,4,50.1,14,50.1,14,36.90625,5,46.9875,4,15.3375,30,37.86,7,43.478125,15,57.278125,11,73.159375,5,71.8,5,34.8,12,55.796875,11,60.38461538,12,41.4875,8,48.203125,24,26.83125,20,14.78125,12,61.87741935,29,67.55,20,23.14666667,18,32.15833333,17,16.17666667,6,21.21764706,19,72.278125,13,80.53125,1,64.01875,16,32.678125,23,37.08,15,32.653125,26,12.08125,13,12.08125,13,45.0875,17,45.0875,17,38.853125,21,43.975,28,59.51904762,13,69.35625,25,70.465625,12,46.684375,16,51.75,7,42.784375,17,50.959375,11
192,CUB,Cuba,Latin America & Caribbean,47.5,47.9,50.6,62.7,39.8,59.7,41.7,56.2,77.5,42.3,49.7,55.1,46,47.6,47.6,28.6,34,25.7,20.7,35.1,46.1,58.9,69.3,15.1,37.5,95.7,38.3,38.1,19.2,8,53.8,52,13.9,8.2,17.1,17,81.3,98.6,64,22.7,24,21.4,1.7,1.7,61.1,61.1,78.8,62.8,59.8,72.9,59.8,46.7,17.1,72.1,55.7,44.290625,11,44.471875,11,43.65,9,47.771875,7,36.753125,12,68.31875,19,43.515625,13,62.521875,23,65.20625,12,34.88125,10,47.028125,12,51.99375,12,43.7125,12,50.1,19,50.1,19,36.90625,21,46.9875,23,15.3375,4,37.86,23,43.478125,26,57.278125,22,73.159375,24,71.8,21,34.8,13,55.796875,26,60.38461538,2,41.4875,18,48.203125,27,26.83125,25,14.78125,25,61.87741935,16,67.55,17,23.14666667,25,32.15833333,22,16.17666667,7,21.21764706,9,72.278125,14,80.53125,17,64.01875,18,32.678125,22,37.08,17,32.653125,24,12.08125,24,12.08125,24,45.0875,6,45.0875,6,38.853125,1,43.975,2,59.51904762,14,69.35625,13,70.465625,21,46.684375,13,51.75,29,42.784375,2,50.959375,15
196,CYP,Cyprus,Eastern Europe,58,73.8,68.3,97,52.7,36.5,45.5,38.5,67.3,40.9,94,97.4,91.7,68.6,68.6,58.9,82.4,17.6,53.4,54.2,78.3,100,100,85.2,33.4,0,87.5,35.5,32.5,21.8,100,29,6.2,9.2,0,10.2,92.5,85.1,100,13.9,0,27.7,50,50,53.8,53.8,51,51.1,64.9,77.5,100,57.5,18.1,46.6,36.8,53.23684211,7,53.29473684,1,45.18421053,2,55.41578947,1,38.01578947,4,52.82631579,17,24.04736842,1,36.66842105,8,55.74736842,1,48.15789474,12,67.57894737,2,74.24736842,1,63.12105263,2,64.57368421,7,64.57368421,7,51.01578947,9,67.92105263,10,23.22631579,14,41.28333333,2,55.68421053,12,69.38421053,10,84.58947368,1,86.59473684,1,64.68333333,6,40.76315789,16,80.44210526,19,69.56842105,6,37.26842105,12,27.95263158,8,17.05789474,8,54.69473684,1,66.52631579,17,23.55833333,12,34.37142857,5,25.25,12,11.41666667,5,92.86842105,15,92.81052632,16,92.93684211,1,46.86315789,19,40.61052632,19,53.09473684,17,42.75263158,10,42.75263158,10,50.47368421,5,50.47368421,5,54.46842105,13,55.95263158,12,60.53684211,8,67.19473684,5,94.80526316,1,40.11578947,3,53.62631579,19,58.85789474,16,33.30526316,7
203,CZE,Czech Republic,Eastern Europe,59.9,63.5,53.3,74,42,43.4,13,40.2,48.3,54.4,76.5,93.5,65.2,75.5,75.5,74.9,93.7,37.3,NA,64.5,83.3,100,100,NA,52.5,87.1,89.4,38.6,19.1,1.8,42.5,100,NA,NA,NA,NA,100,100,100,37.4,16,58.7,61.5,61.5,52.8,52.8,63.6,84.5,62.1,57.3,100,29.8,58.5,68.4,21.7,53.23684211,6,53.29473684,5,45.18421053,6,55.41578947,5,38.01578947,7,52.82631579,15,24.04736842,19,36.66842105,7,55.74736842,18,48.15789474,5,67.57894737,3,74.24736842,3,63.12105263,5,64.57368421,5,64.57368421,5,51.01578947,1,67.92105263,1,23.22631579,3,41.28333333,13,55.68421053,8,69.38421053,6,84.58947368,1,86.59473684,1,64.68333333,13,40.76315789,4,80.44210526,7,69.56842105,4,37.26842105,7,27.95263158,16,17.05789474,19,54.69473684,14,66.52631579,1,23.55833333,13,34.37142857,9,25.25,13,11.41666667,13,92.86842105,1,92.81052632,1,92.93684211,1,46.86315789,15,40.61052632,18,53.09473684,9,42.75263158,6,42.75263158,6,50.47368421,7,50.47368421,7,54.46842105,4,55.95263158,2,60.53684211,11,67.19473684,16,94.80526316,1,40.11578947,16,53.62631579,7,58.85789474,5,33.30526316,17
276,DEU,Germany,Global West,62.4,82,75.2,100,65.5,49.3,13.4,60.1,56.3,59.6,99.1,100,98.6,89.8,89.8,69,98.5,49.8,29.5,66.8,88.5,100,100,100,64.3,86.2,89.4,36.2,17.9,11.5,47.8,26.1,26.9,25.5,41.3,10.1,100,100,100,60.9,60,61.9,97,97,47.2,47.2,64.3,73.9,82.8,90.9,100,9.1,93.4,60.8,27.5,63.29545455,12,84.41363636,15,82.59090909,17,97.27272727,1,81.62727273,19,57.08636364,14,22.29545455,18,55.97272727,8,62.57727273,16,61.10454545,10,95.27727273,8,95.61363636,1,95.05,10,84.59545455,12,84.59545455,12,67.06363636,8,95.94090909,6,33.71818182,3,37.17368421,16,60.01363636,4,74.76363636,1,87.02272727,1,87.86363636,1,80.15263158,1,47.99545455,5,80.56190476,10,65.12727273,2,46.03636364,16,28.04090909,17,15.4952381,11,60.82380952,13,51.095,18,20.32631579,4,23.19444444,8,25.75789474,3,8.35,5,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,8,47.085,8,50.45909091,7,78,7,78,7,55.81363636,15,55.81363636,15,64.84545455,11,61.7,4,79.98636364,10,77.63636364,6,97.93181818,1,40.11818182,20,55.54761905,1,64.80909091,12,24.05,10
262,DJI,Djibouti,Sub-Saharan Africa,47.5,21.6,19.6,25,6.4,40.7,42.9,62.2,59.7,56.8,18.3,18.6,18.2,45.6,45.6,16.9,3.3,14.9,46.3,36.2,10.8,7.8,7.8,1.8,5.6,90.9,5.3,37.6,100,NA,100,100,6.5,NA,6.5,NA,74.6,61,88.3,49,82.2,15.7,0,0,73.7,73.7,82.1,32.6,NA,68.8,65.3,74.9,NA,80.8,80.3,37.04565217,6,23.57608696,23,25.13478261,35,16.15652174,7,27.57173913,44,38.79347826,15,41.40217391,17,59.17391304,24,42.5,11,24.43913043,6,15.99347826,13,16.7,12,15.52608696,13,40.73478261,12,40.73478261,12,16.84565217,14,11.79782609,23,15.1326087,20,39.30333333,10,42.64347826,33,54.50217391,44,70.44565217,43,73.06956522,43,14.01,13,36.34347826,45,78.67045455,19,54.08181818,43,46.48478261,36,34.2826087,1,23.22857143,44,45.71777778,1,56.34318182,1,25.73,30,43.05833333,33,18.17666667,22,14.9952381,31,57.2826087,5,62.95652174,26,51.60652174,1,30.7326087,4,29.60243902,1,32.8826087,43,5.752173913,27,5.752173913,27,37.96521739,1,37.96521739,1,23.21521739,1,34.86956522,21,60,28,56.88043478,17,51.17173913,7,47.15434783,8,29.32790698,44,49.21521739,5,76.68043478,25
212,DMA,Dominica,Latin America & Caribbean,51.2,46.2,44,45.5,29.8,100,74.1,82.9,91,82.2,47.6,53.7,43.5,52.1,52.1,48.5,53.6,12.6,74.3,37.6,54.5,80.2,85,0.4,75.2,NA,19.6,48.9,14.3,0,100,NA,12.4,NA,16.5,7.1,87.7,97.3,78.1,17.8,NA,17.8,0.9,0.9,68.8,68.8,50.5,44.5,70.6,70.2,86.8,99.2,43.4,29.1,60.3,44.290625,5,44.471875,14,43.65,15,47.771875,17,36.753125,23,68.31875,1,43.515625,7,62.521875,7,65.20625,2,34.88125,7,47.028125,14,51.99375,13,43.7125,18,50.1,15,50.1,15,36.90625,9,46.9875,15,15.3375,20,37.86,2,43.478125,24,57.278125,18,73.159375,18,71.8,12,34.8,25,55.796875,5,60.38461538,27,41.4875,29,48.203125,16,26.83125,29,14.78125,32,61.87741935,1,67.55,31,23.14666667,26,32.15833333,26,16.17666667,8,21.21764706,15,72.278125,9,80.53125,18,64.01875,8,32.678125,26,37.08,26,32.653125,27,12.08125,25,12.08125,25,45.0875,2,45.0875,2,38.853125,8,43.975,15,59.51904762,7,69.35625,16,70.465625,8,46.684375,1,51.75,20,42.784375,25,50.959375,12
208,DNK,Denmark,Global West,77.9,85.5,80.5,100,74.6,45.8,24.1,66.4,65.2,81.2,97.5,99.9,95.8,100,100,68.3,99.4,35.4,39.1,61.3,76.9,84.8,84.8,100,37.5,93.5,76,34.4,16.4,10.3,41.8,27.1,10.9,17.9,5.1,9.5,100,100,100,75.7,78.4,73,100,100,92.4,92.4,100,57.5,100,67,100,100,72,88.6,34.4,63.29545455,1,84.41363636,10,82.59090909,12,97.27272727,1,81.62727273,14,57.08636364,17,22.29545455,6,55.97272727,5,62.57727273,7,61.10454545,4,95.27727273,12,95.61363636,11,95.05,14,84.59545455,1,84.59545455,1,67.06363636,10,95.94090909,3,33.71818182,9,37.17368421,9,60.01363636,9,74.76363636,10,87.02272727,14,87.86363636,14,80.15263158,1,47.99545455,16,80.56190476,3,65.12727273,8,46.03636364,18,28.04090909,19,15.4952381,14,60.82380952,18,51.095,15,20.32631579,18,23.19444444,11,25.75789474,19,8.35,7,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,1,47.085,3,50.45909091,1,78,1,78,1,55.81363636,1,55.81363636,1,64.84545455,1,61.7,12,79.98636364,1,77.63636364,17,97.93181818,1,40.11818182,1,55.54761905,6,64.80909091,3,24.05,8
214,DOM,Dominican Republic,Latin America & Caribbean,42.2,33,33.5,37.7,26.4,67.1,20.5,57.3,62.5,29.6,39,44.7,35.2,29.5,29.5,18.2,21.1,11.6,18.9,51.8,80.7,91.5,99,100,49.6,64.8,51.2,38.5,16.9,9.5,49.2,29,51.4,78.5,24.3,NA,54.9,54.3,55.5,23.3,22.4,24.2,5.8,5.8,36.5,36.5,32.6,34.1,NA,51.9,56.2,33.1,44.7,66.1,56.9,44.290625,21,44.471875,28,43.65,27,47.771875,25,36.753125,25,68.31875,13,43.515625,28,62.521875,21,65.20625,19,34.88125,14,47.028125,28,51.99375,24,43.7125,28,50.1,29,50.1,29,36.90625,28,46.9875,26,15.3375,21,37.86,25,43.478125,8,57.278125,4,73.159375,8,71.8,3,34.8,1,55.796875,21,60.38461538,17,41.4875,9,48.203125,26,26.83125,27,14.78125,22,61.87741935,18,67.55,29,23.14666667,2,32.15833333,2,16.17666667,3,21.21764706,20,72.278125,26,80.53125,29,64.01875,23,32.678125,20,37.08,19,32.653125,18,12.08125,18,12.08125,18,45.0875,21,45.0875,21,38.853125,19,43.975,27,59.51904762,22,69.35625,26,70.465625,26,46.684375,21,51.75,19,42.784375,3,50.959375,14
12,DZA,Algeria,Greater Middle East,29.6,42,39.4,78.4,12.1,35.6,8.2,27.6,39.9,30.7,53.3,59.6,49.1,38.3,38.3,32,53.2,11,10.5,31.6,22.7,7.1,29.2,0.2,8,80.8,74.4,59.7,23.7,5.1,58.4,100,18.5,31.7,12.4,9.3,70.8,95.9,45.7,63.3,81.8,44.8,33.1,33.1,20.9,20.9,18.8,36.1,76.5,46.3,63.9,8.6,13.3,23.1,40.6,36.65625,13,43.35,10,38.6875,9,79.08125,10,10.90625,7,34.8625,7,7.7,6,15.98125,3,31.025,6,30.66875,9,56.2625,11,65.925,11,49.8375,8,41.00625,8,41.00625,8,39.1,10,56.15625,7,16.73125,13,26.87142857,13,39.4125,14,33.2875,12,39.63125,16,39.3875,9,18.5,13,15.93125,14,89.26666667,12,29.08125,2,52.93125,6,50.9125,14,40.96363636,11,74.45,7,67.44666667,1,19.52142857,9,36.47777778,6,15.17142857,7,11.13,6,65.7125,7,77.19375,6,54.2625,11,39.575,2,43.26,2,36.5125,5,38.94375,10,38.94375,10,30.08125,15,30.08125,15,34.78125,14,25.25,4,64.83333333,3,44.9125,8,60.71875,8,19.0125,12,39.15384615,9,38.9875,14,30.825,7
218,ECU,Ecuador,Latin America & Caribbean,46.5,46.9,44.1,49.7,38.8,69.8,27.2,69.9,47.8,14.5,50.3,55.6,46.7,62.3,62.3,38.5,49.3,28,27.5,49.2,75.2,91,77.4,100,43.1,74.4,40.2,49.6,25.8,21,37,43.9,19.2,22.7,15.7,NA,79.9,100,59.7,23.1,17.1,29.2,0,0,43.2,43.2,41.2,58.5,60.2,99.9,77.9,30.7,62.4,50.7,55.2,44.290625,13,44.471875,13,43.65,14,47.771875,13,36.753125,14,68.31875,12,43.515625,23,62.521875,13,65.20625,27,34.88125,21,47.028125,10,51.99375,11,43.7125,11,50.1,7,50.1,7,36.90625,17,46.9875,17,15.3375,3,37.86,21,43.478125,12,57.278125,8,73.159375,9,71.8,20,34.8,1,55.796875,22,60.38461538,11,41.4875,14,48.203125,15,26.83125,17,14.78125,7,61.87741935,25,67.55,22,23.14666667,17,32.15833333,13,16.17666667,11,21.21764706,21,72.278125,16,80.53125,1,64.01875,20,32.678125,21,37.08,23,32.653125,13,12.08125,29,12.08125,29,45.0875,15,45.0875,15,38.853125,13,43.975,4,59.51904762,10,69.35625,4,70.465625,13,46.684375,23,51.75,12,42.784375,9,50.959375,16
818,EGY,Egypt,Greater Middle East,35.5,31.5,34.6,84.4,0,26.8,0.9,4.6,15.1,39,36.7,36.7,36.7,13.1,13.1,19.8,24.2,26.6,4.3,43.7,42.5,75.4,42.4,10.3,18.9,97,41.4,63.5,55.1,48.3,100,51.3,10.6,17.2,8.1,5.2,73.8,84.5,63.2,38.6,24.2,53,42,42,28.5,28.5,33.4,53.4,71.6,63.8,51.9,8.2,0,49.9,59.2,36.65625,8,43.35,14,38.6875,11,79.08125,6,10.90625,14,34.8625,14,7.7,10,15.98125,13,31.025,14,30.66875,5,56.2625,15,65.925,15,49.8375,14,41.00625,15,41.00625,15,39.1,16,56.15625,15,16.73125,2,26.87142857,14,39.4125,4,33.2875,4,39.63125,5,39.3875,6,18.5,4,15.93125,4,89.26666667,4,29.08125,4,52.93125,2,50.9125,7,40.96363636,5,74.45,1,67.44666667,9,19.52142857,13,36.47777778,8,15.17142857,11,11.13,8,65.7125,5,77.19375,8,54.2625,4,39.575,9,43.26,11,36.5125,2,38.94375,7,38.94375,7,30.08125,9,30.08125,9,34.78125,10,25.25,2,64.83333333,5,44.9125,4,60.71875,10,19.0125,13,39.15384615,10,38.9875,6,30.825,5
232,ERI,Eritrea,Sub-Saharan Africa,31.7,17.5,19.3,10.5,21,32.8,34.9,65.2,39.9,22.4,6.4,6.3,6.4,37.8,37.8,15.3,0.1,6.8,54.4,30.6,8.8,0,0,0,11.9,97.3,18.2,34.6,90.1,100,69.5,51.5,22.7,41.9,3.5,NA,58.1,56,60.1,14.9,7.6,22.3,0,0,40.4,40.4,23.4,36.6,NA,61.1,63,55.3,27.4,31.4,77.5,37.04565217,32,23.57608696,40,25.13478261,37,16.15652174,30,27.57173913,31,38.79347826,29,41.40217391,30,59.17391304,20,42.5,26,24.43913043,12,15.99347826,39,16.7,39,15.52608696,39,40.73478261,25,40.73478261,25,16.84565217,18,11.79782609,45,15.1326087,41,39.30333333,6,42.64347826,41,54.50217391,46,70.44565217,46,73.06956522,46,14.01,19,36.34347826,41,78.67045455,2,54.08181818,38,46.48478261,41,34.2826087,4,23.22857143,1,45.71777778,10,56.34318182,20,25.73,13,43.05833333,12,18.17666667,28,14.9952381,30,57.2826087,28,62.95652174,33,51.60652174,14,30.7326087,43,29.60243902,37,32.8826087,37,5.752173913,27,5.752173913,27,37.96521739,18,37.96521739,18,23.21521739,20,34.86956522,19,60,27,56.88043478,20,51.17173913,11,47.15434783,15,29.32790698,19,49.21521739,38,76.68043478,27
724,ESP,Spain,Global West,56.6,78.1,74,80.8,79.6,40.2,21.3,44.1,63,45.5,96.9,100,94.8,70.5,70.5,61.4,94,27.7,29.7,60.3,85.8,100,100,100,51.7,90.2,80.8,32.8,13.4,8.6,33.6,21.8,16.4,20.3,21.3,5,100,100,100,31.8,27.3,36.2,91.1,91.1,41.3,41.3,52.7,50.3,100,67.6,100,16.6,25.6,53.6,38.1,63.29545455,19,84.41363636,17,82.59090909,20,97.27272727,22,81.62727273,11,57.08636364,21,22.29545455,7,55.97272727,19,62.57727273,10,61.10454545,19,95.27727273,14,95.61363636,1,95.05,15,84.59545455,19,84.59545455,19,67.06363636,18,95.94090909,16,33.71818182,17,37.17368421,14,60.01363636,11,74.76363636,4,87.02272727,1,87.86363636,1,80.15263158,1,47.99545455,10,80.56190476,6,65.12727273,3,46.03636364,20,28.04090909,21,15.4952381,16,60.82380952,19,51.095,19,20.32631579,11,23.19444444,10,25.75789474,7,8.35,15,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,17,47.085,14,50.45909091,19,78,11,78,11,55.81363636,18,55.81363636,18,64.84545455,17,61.7,17,79.98636364,1,77.63636364,16,97.93181818,1,40.11818182,17,55.54761905,20,64.80909091,18,24.05,6
233,EST,Estonia,Eastern Europe,61.4,71.8,74.6,59.8,93.2,76.2,25.8,37.9,59.1,72,61.9,66.1,59.2,86.5,86.5,66.7,90.3,39.1,47.2,65,86,100,100,100,42,78.3,86.6,49,15.2,3,36.4,67.3,40.8,89.2,10.2,17.9,100,100,100,61.8,71.8,51.8,70.4,70.4,52,52,55,44.1,70.3,64.6,88.3,47.9,39.8,72.1,10.4,53.23684211,2,53.29473684,2,45.18421053,1,55.41578947,8,38.01578947,1,52.82631579,1,24.04736842,7,36.66842105,9,55.74736842,5,48.15789474,1,67.57894737,12,74.24736842,12,63.12105263,10,64.57368421,2,64.57368421,2,51.01578947,3,67.92105263,3,23.22631579,1,41.28333333,4,55.68421053,6,69.38421053,2,84.58947368,1,86.59473684,1,64.68333333,1,40.76315789,8,80.44210526,15,69.56842105,8,37.26842105,1,27.95263158,19,17.05789474,18,54.69473684,15,66.52631579,10,23.55833333,2,34.37142857,1,25.25,10,11.41666667,3,92.86842105,1,92.81052632,1,92.93684211,1,46.86315789,5,40.61052632,2,53.09473684,13,42.75263158,4,42.75263158,4,50.47368421,10,50.47368421,10,54.46842105,10,55.95263158,16,60.53684211,6,67.19473684,12,94.80526316,17,40.11578947,8,53.62631579,17,58.85789474,3,33.30526316,19
231,ETH,Ethiopia,Sub-Saharan Africa,31.8,25.3,33.7,10.7,52.2,35.9,30.2,70.6,24.4,13,11,10.6,11.3,35.2,35.2,5,1,12.8,NA,45.6,59.2,77.3,64.6,NA,30.2,95.5,52.6,39.6,27.6,25.1,40.5,29.2,NA,NA,NA,NA,43.6,50.8,36.3,56.9,60.4,53.3,0.1,0.1,19.9,19.9,0,27.1,59,38.8,52.3,14.8,48.2,95.3,86.2,37.04565217,31,23.57608696,13,25.13478261,6,16.15652174,27,27.57173913,3,38.79347826,24,41.40217391,38,59.17391304,15,42.5,37,24.43913043,31,15.99347826,32,16.7,32,15.52608696,31,40.73478261,34,40.73478261,34,16.84565217,40,11.79782609,34,15.1326087,24,39.30333333,35,42.64347826,17,54.50217391,22,70.44565217,26,73.06956522,31,14.01,35,36.34347826,27,78.67045455,7,54.08181818,25,46.48478261,31,34.2826087,20,23.22857143,11,45.71777778,19,56.34318182,35,25.73,35,43.05833333,32,18.17666667,35,14.9952381,29,57.2826087,40,62.95652174,39,51.60652174,37,30.7326087,2,29.60243902,6,32.8826087,2,5.752173913,25,5.752173913,25,37.96521739,43,37.96521739,43,23.21521739,41,34.86956522,28,60,9,56.88043478,36,51.17173913,28,47.15434783,44,29.32790698,11,49.21521739,3,76.68043478,18
246,FIN,Finland,Global West,76.5,93.4,93.5,100,100,79.6,13.1,68.6,64.5,77.6,100,100,100,100,100,69.6,98.3,35.4,46.5,62,71.1,73.3,73.4,100,26.2,61.8,70.3,60.8,20.1,4.6,100,33.2,42.4,73.9,11,NA,100,100,100,62.7,73.1,52.4,100,100,83.6,83.6,88.7,72.5,92,95.5,100,88.4,49.1,70.5,18.5,63.29545455,3,84.41363636,2,82.59090909,3,97.27272727,1,81.62727273,1,57.08636364,2,22.29545455,19,55.97272727,4,62.57727273,8,61.10454545,5,95.27727273,1,95.61363636,1,95.05,1,84.59545455,1,84.59545455,1,67.06363636,7,95.94090909,7,33.71818182,9,37.17368421,4,60.01363636,8,74.76363636,15,87.02272727,18,87.86363636,18,80.15263158,1,47.99545455,20,80.56190476,20,65.12727273,12,46.03636364,4,28.04090909,13,15.4952381,19,60.82380952,1,51.095,14,20.32631579,2,23.19444444,1,25.75789474,16,8.35,19,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,6,47.085,4,50.45909091,11,78,1,78,1,55.81363636,3,55.81363636,3,64.84545455,3,61.7,5,79.98636364,6,77.63636364,4,97.93181818,1,40.11818182,3,55.54761905,15,64.80909091,8,24.05,14
242,FJI,Fiji,Asia-Pacific,31.3,36.3,30.3,22.6,22.7,78.1,76.2,64.1,100,50,34.7,38.8,32,76.1,76.1,34,36.2,16.1,47.6,21,16.4,14.4,9,9.5,0,88.7,7.1,72.3,22.7,22.7,NA,NA,32.3,49.6,15,NA,46.9,37.3,56.5,11.1,NA,11.1,3.9,3.9,40,40,0,100,NA,100,92.1,60.1,25.9,34,54.1,36.016,16,40.176,10,36.084,16,33.116,13,34.296,20,55.796,6,46.94,8,50.808,9,51.872,1,38.392,8,46.296,15,51.112,15,43.08,16,54.728,6,54.728,6,32.784,9,36.44,10,25.98,12,33.65652174,8,34.868,22,40.748,20,58.312,21,56.6,21,16.72173913,9,15.276,23,56.515,5,35.12,19,48.792,2,24.25238095,10,18.8,7,49.49375,17,44.79,11,25.19565217,7,34.56190476,5,18.14090909,12,10.3,14,56.288,16,50.268,12,62.312,16,29.072,23,23.11176471,18,35.94,22,13.98636364,10,13.98636364,10,35.092,11,35.092,11,22.548,20,36.968,1,68.8,15,58.812,1,70.572,8,39.164,8,39.745,12,39.08,15,49.272,13
250,FRA,France,Global West,62.5,83.9,82,100,78.4,61.5,18.1,60.1,56.7,57.1,96.3,100,93.8,83.1,83.1,63.8,96.9,31.6,29.6,64,86.5,100,100,100,60,88.7,72.5,36.6,21.5,15.7,50.9,26.7,19.5,30.1,15.3,11.3,100,100,100,49.5,33.8,65.2,88,88,49.5,49.5,66.1,67.1,91.9,73.7,100,16.3,77.3,57.4,38.7,63.29545455,11,84.41363636,12,82.59090909,10,97.27272727,1,81.62727273,12,57.08636364,9,22.29545455,11,55.97272727,8,62.57727273,14,61.10454545,14,95.27727273,15,95.61363636,1,95.05,16,84.59545455,13,84.59545455,13,67.06363636,14,95.94090909,11,33.71818182,14,37.17368421,15,60.01363636,5,74.76363636,2,87.02272727,1,87.86363636,1,80.15263158,1,47.99545455,7,80.56190476,8,65.12727273,11,46.03636364,15,28.04090909,12,15.4952381,5,60.82380952,12,51.095,16,20.32631579,5,23.19444444,5,25.75789474,12,8.35,3,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,10,47.085,13,50.45909091,5,78,12,78,12,55.81363636,11,55.81363636,11,64.84545455,8,61.7,9,79.98636364,7,77.63636364,11,97.93181818,1,40.11818182,18,55.54761905,4,64.80909091,15,24.05,4
583,FSM,Micronesia,Asia-Pacific,37.4,31.9,31.6,17.4,22.2,100,100,100,95.8,100,35.5,39.4,33,40.9,40.9,14.9,2.8,15.2,39.1,29.4,3.6,0,0,0.1,2.9,NA,0,37.3,100,100,NA,NA,0,0,NA,NA,50.5,34.2,66.9,19.4,NA,19.4,NA,NA,49.2,49.2,14.1,32.4,NA,48.1,79.8,89.8,NA,0,71.3,36.016,9,40.176,14,36.084,14,33.116,15,34.296,21,55.796,1,46.94,1,50.808,1,51.872,8,38.392,1,46.296,14,51.112,14,43.08,15,54.728,16,54.728,16,32.784,22,36.44,23,25.98,14,33.65652174,9,34.868,16,40.748,25,58.312,25,56.6,25,16.72173913,21,15.276,20,56.515,22,35.12,24,48.792,19,24.25238095,1,18.8,1,49.49375,19,44.79,16,25.19565217,23,34.56190476,21,18.14090909,25,10.3,18,56.288,14,50.268,17,62.312,13,29.072,19,23.11176471,21,35.94,20,13.98636364,23,13.98636364,23,35.092,5,35.092,5,22.548,14,36.968,14,68.8,19,58.812,18,70.572,11,39.164,3,39.745,22,39.08,23,49.272,5
